"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Quando el suave mio fido conforto",0,Voice,Sebastiano,Festa,0,Francesco,Petrarca,1,Renaissance,Madrigal,21.0,Sibelius,Encoded with Sibelius,sibelius,F164_21_Anon_Quando_el_suave_OMRcorrIL.sib,https://drive.google.com/open?id=1OwEzSdWvry4dEUxnk8R5CHNx5Gm_I7HB,midi,F164_21_Anon_Quando_el_suave_OMRcorrIL.mid,https://drive.google.com/open?id=1E5WqZb73w2NowcQx3ygem-jwkwt8pAY_,xml,F164_21_Anon_Quando_el_suave_OMRcorrIL.xml,https://drive.google.com/open?id=1YIZ25qX29HDHcErHk48ajRWnKQgpcK4O
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Ben mi credea passar mio tempo homai",0,Voice,Sebastiano,Festa,1,Francesco,Petrarca,1,Renaissance,Madrigal,22.0,Sibelius,Encoded with Sibelius,sibelius,F164_22_Festa_Ben_mi_OMRcorrIL.sib,https://drive.google.com/open?id=1b9q6MpL-psdLypXCcidIGfrKsLePfnvW,midi,F164_22_Festa_Ben_mi_OMRcorrIL.mid,https://drive.google.com/open?id=1EUFbfjjKEqlGZtqcWEeVrOUwiyvWGR0l,xml,F164_22_Festa_Ben_mi_OMRcorrIL.xml,https://drive.google.com/open?id=1IVNxNpedmgcyJGVGF_OWAZOciILzEoqH
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Amor se vuoi ch'io torni al giogho anticho",0,Voice,Sebastiano,Festa,1,Francesco,Petrarca,1,Renaissance,Madrigal,23.0,Sibelius,Encoded with Sibelius,sibelius,F164_23_Festa_Amor_se_OMRcorrIL.sib,https://drive.google.com/open?id=16k3UgVahspa2XkywV3V7IdPIg3y04qbD,midi,F164_23_Festa_Amor_se_OMRcorrIL.mid,https://drive.google.com/open?id=1xMlmlqsb5pO-hhj5U4e3gYze2nYSjK9G,xml,F164_23_Festa_Amor_se_OMRcorrIL.xml,https://drive.google.com/open?id=1LQBK4-tv8_waBksT1-RTV5KYVkgmlL28
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Perch'ai viso d'amor portava insegnia",0,Voice,Sebastiano,Festa,1,Francesco,Petrarca,1,Renaissance,Madrigal,24.0,Sibelius,Encoded with Sibelius,sibelius,F164_24_Festa_Perche_al_viso_OMRcorrIL.sib,https://drive.google.com/open?id=1GSaDMlUPLidPG4mLC-zqbawsl0ZW3Tnm,midi,F164_24_Festa_Perche_al_viso_OMRcorrIL.mid,https://drive.google.com/open?id=1cPMMUiSGThBgAvHutK23T5lhSwBBHSMF,xml,F164_24_Festa_Perche_al_viso_OMRcorrIL.xml,https://drive.google.com/open?id=1RkTJEa7_RtZaJ3a2qpPWsqNaG1Qmq68J
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Ο passi sparsi ο pensier vaghi et pronti",0,Voice,Sebastiano,Festa,1,Francesco,Petrarca,1,Renaissance,Madrigal,25.0,Sibelius,Encoded with Sibelius,sibelius,F164_25_Festa_O_passi_OMRcorrIL.sib,https://drive.google.com/open?id=1NLR4kHRM1VGZlf2A9KF-TDdcvfB7PrbF,midi,F164_25_Festa_O_passi_OMRcorrIL.mid,https://drive.google.com/open?id=1DcNwQG8mC5QGaJFzcebxC5yJMNSb61jV,xml,F164_25_Festa_O_passi_OMRcorrIL.xml,https://drive.google.com/open?id=1h1cEDVl0AZb3IwsAhxvcTe4FQWVuW9y4
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Amor quando fioriva mia speme",0,Voice,Sebastiano,Festa,0,Francesco,Petrarca,1,Renaissance,Madrigal,26.0,Sibelius,Encoded with Sibelius,sibelius,F164_26_Festa_Amor_quando_TrIL.sib,https://drive.google.com/open?id=1nq_Fu2EieSNOOp32Z8DbOOS5Y0ViSH7J,midi,F164_26_Festa_Amor_quando_TrIL.mid,https://drive.google.com/open?id=1DcNwQG8mC5QGaJFzcebxC5yJMNSb61jV,xml,F164_26_Festa_Amor_quando_TrIL.xml,https://drive.google.com/open?id=1moY3Xh11l0FLzbMkXYErQq_lK3L_2heW
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Quanta mai leggiadria, quanta beliate",0,Voice,Bartolomeo,Tromboncino,1,Anonymous,,1,Renaissance,Frottola,27.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Fralle infelice vivo più felice",0,Voice,Anonymous,,1,,,,Renaissance,Frottola,28.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","S'il dixi mai ch'i vengha in odio a quella",0,Voice,Anonymous,,1,Francesco,Petrarca,1,Renaissance,Frottola,29.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Quel foco ch'io pensai che fussi spento",0,Voice,Anonymous,,1,Francesco,Petrarca,1,Renaissance,Frottola,30.0,,,,,,,,,,,
