Josquin Research Project (JRP),Missa Quarti toni/Missa De villaige III,1450-01-01,1521-01-01,Credo,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Alto,Bass,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Missa Quem dicunt homines,1450-01-01,1521-01-01,Kyrie,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Parody",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Quem dicunt homines,1450-01-01,1521-01-01,Credo,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Parody",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Quem dicunt homines,1450-01-01,1521-01-01,Sanctus,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Parody",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Quem dicunt homines,1450-01-01,1521-01-01,Agnus dei,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Parody",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Quem dicunt homines,1450-01-01,1521-01-01,Gloria,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Parody",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Quinti toni,1410-01-01,1497-01-01,Credo,1410-01-01,1497-01-01,Ockeghem,Jean de,Mass,True,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Missa Quinti toni,1410-01-01,1497-01-01,Agnus dei,1410-01-01,1497-01-01,Ockeghem,Jean de,Mass,True,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Missa Quinti toni,1410-01-01,1497-01-01,Gloria,1410-01-01,1497-01-01,Ockeghem,Jean de,Mass,True,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Missa Quinti toni,1410-01-01,1497-01-01,Kyrie,1410-01-01,1497-01-01,Ockeghem,Jean de,Mass,True,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Missa Quinti toni,1410-01-01,1497-01-01,Sanctus,1410-01-01,1497-01-01,Ockeghem,Jean de,Mass,True,Bass,Contratenor,Discantus,,,,,,,,,,
Josquin Research Project (JRP),Missa Sancta Dei genitrix,1452-01-01,1518-01-01,Agnus dei,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Bass,Contratenor,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Missa Sancta Dei genitrix,1452-01-01,1518-01-01,Sanctus,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Bass,Contratenor,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Missa Sancta Dei genitrix,1452-01-01,1518-01-01,Gloria,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Bass,Contratenor,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Missa Sancta Dei genitrix,1452-01-01,1518-01-01,Kyrie,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sancta Dei genitrix,1452-01-01,1518-01-01,Credo,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Bass,Contratenor,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Missa Sine Nomine,1410-01-01,1497-01-01,Credo,1410-01-01,1497-01-01,Ockeghem,Jean de,"Mass, Paraphrase",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sine Nomine,1410-01-01,1497-01-01,Gloria,1410-01-01,1497-01-01,Ockeghem,Jean de,"Mass, Paraphrase",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sine Nomine,1410-01-01,1497-01-01,Kyrie,1410-01-01,1497-01-01,Ockeghem,Jean de,"Mass, Paraphrase",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sine nomine,1450-01-01,1521-01-01,Kyrie,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Sine Nomine",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sine nomine,1450-01-01,1521-01-01,Agnus dei,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Sine Nomine",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sine nomine,1450-01-01,1521-01-01,Sanctus,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Sine Nomine",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sine nomine,1450-01-01,1521-01-01,Credo,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Sine Nomine",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sine nomine,1450-01-01,1521-01-01,Gloria,1450-01-01,1521-01-01,,Josquin Des Prez,"Mass, Sine Nomine",True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sub tuum praesidium,1452-01-01,1518-01-01,Sanctus,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sub tuum praesidium,1452-01-01,1518-01-01,Kyrie,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sub tuum praesidium,1452-01-01,1518-01-01,Gloria,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Sub tuum praesidium,1452-01-01,1518-01-01,Agnus dei,1452-01-01,1518-01-01,La Rue,Pierre de,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Une musque de Biscaye,1450-01-01,1521-01-01,Credo,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Une musque de Biscaye,1450-01-01,1521-01-01,Sanctus,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Une musque de Biscaye,1450-01-01,1521-01-01,Kyrie/Agnus dei,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Veni Sancte Spiritus,1450-01-01,1521-01-01,Kyrie,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Soprano,Alto,Tenor,Bass,Vagans,,,,,,,,
Josquin Research Project (JRP),Missa Veni Sancte Spiritus,1450-01-01,1521-01-01,Gloria,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Soprano,Alto,Tenor,Bass,Vagans,,,,,,,,
Josquin Research Project (JRP),Missa Veni Sancte Spiritus,1450-01-01,1521-01-01,Credo,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Soprano,Alto,Tenor,Bass,Vagans,,,,,,,,
Josquin Research Project (JRP),Missa Veni Sancte Spiritus,1450-01-01,1521-01-01,Sanctus,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missa Veni Sancte Spiritus,1450-01-01,1521-01-01,Agnus dei,1450-01-01,1521-01-01,,Josquin Des Prez,Mass,True,Soprano,Alto,Tenor,Bass,Vagans,,,,,,,,
Josquin Research Project (JRP),Missus est angelus Gabriel ,1450-01-01,1521-01-01,Missus est angelus Gabriel ,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Missus est Gabriel angelus,1450-01-01,1521-01-01,Missus est Gabriel angelus,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Mittit ad virginem,1450-01-01,1521-01-01,Mittit ad virginem,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Mon mary mía diffamee,1450-01-01,1521-01-01,Mon mary mía diffamee,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Contratenor,Superius,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Mon seul plaisir,1488-01-01,1529-01-01,Mon seul plaisir,1488-01-01,1529-01-01,,Ninot le Petit,Chanson,False,Bass,Contratenor,Soprano,Tenor,,,,,,,,,
Josquin Research Project (JRP),Monstra te esse matrem,1450-01-01,1521-01-01,Monstra te esse matrem,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),"Mort, tu as navré",1460-01-01,1497-01-01,"Mort, tu as navré",1460-01-01,1497-01-01,Ockeghem,Jean de,Chanson,True,Contratenor,Contratenor Bassus,Superius,Tenor,,,,,,,,,
Josquin Research Project (JRP),Níavés point veu mal assenee,1480-01-01,1550-01-01,Níavés point veu mal assenee,1480-01-01,1550-01-01,Richafort,Jean,Chanson,False,Bass,Superius,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Níesse pas ung grant desplaisir,1598-01-01,1598-01-01,Níesse pas ung grant desplaisir,1598-01-01,1598-01-01,,Josquin Des Prez,Chanson,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Ne i vostri dolci baci,1450-01-01,1521-01-01,Ne i vostri dolci baci,1450-01-01,1521-01-01,Tasso,Torquato,Unknown,False,Quintus,Soprano,Alto,Tenor,Bass,,,,,,,,
Josquin Research Project (JRP),Nesciens mater virgo,1450-01-01,1521-01-01,Nesciens mater virgo,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Bass,Contratenor,Quintus,Soprano,Tenor,,,,,,,,
Josquin Research Project (JRP),"Nimphes, nappés",1450-01-01,1521-01-01,"Nimphes, nappés",1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Quintus,Sextus,Soprano,Tenor,,,,,,,
Josquin Research Project (JRP),Nunc dimittis,1450-01-01,1521-01-01,Nunc dimittis,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Nymphes des bois,1497-01-01,1521-01-01,Nymphes des bois,1497-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Alto,Bass,Discantus,Tenor,Vagans,,,,,,,,
Josquin Research Project (JRP),O admirabile commercium,1425-01-01,1496-01-01,O admirabile commercium,1425-01-01,1496-01-01,Regis,Johannes,Motet,True,Baryphonus,Contratenor,Superius,Tenor,Vagans,,,,,,,,
Josquin Research Project (JRP),O admirabile commercium,1450-01-01,1521-01-01,O admirabile commercium,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),O bone et dulcissime Jesu,1450-01-01,1521-01-01,O bone et dulcissime Jesu,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),O Domine Jesu Christe,1450-01-01,1521-01-01,O Domine Jesu Christe,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),O Venus bant,1445-01-01,1516-01-01,O Venus bant,1445-01-01,1516-01-01,Weerbeke,Gaspar van,Unknown,False,Alto,Bass,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),O virgo prudentissima,1450-01-01,1521-01-01,O virgo prudentissima,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),O virgo virginum,1450-01-01,1521-01-01,O virgo virginum,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),"Obsecro te, domina",1450-01-01,1521-01-01,"Obsecro te, domina",1450-01-01,1521-01-01,,Josquin Des Prez,Motet,False,Quintus,Soprano,Alto,Tenor,Bass,,,,,,,,
Josquin Research Project (JRP),Pange lingua gloriosi,1450-01-01,1521-01-01,Pange lingua gloriosi,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),"Parfons regretz	",1450-01-01,1521-01-01,"Parfons regretz	",1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Quintus,Soprano,Tenor,,,,,,,,
Josquin Research Project (JRP),Pater noster,1450-01-01,1521-01-01,Pater noster,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Pensif mari,1475-01-01,1500-01-01,Pensif mari,1475-01-01,1500-01-01,Tadinghen,Ja,Chanson,False,Contratenor,Soprano,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Petite camusette,1470-01-01,1512-01-01,Petite camusette,1470-01-01,1512-01-01,Févin,Antoine de,Chanson,False,Contratenor,Soprano,Tenor,,,,,,,,,,
Josquin Research Project (JRP),"Petite camusette	",1450-01-01,1521-01-01,"Petite camusette	",1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Quintus,Sextus,Soprano,Tenor,,,,,,,
Josquin Research Project (JRP),"Plaine de deuil	",1450-01-01,1521-01-01,"Plaine de deuil	",1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Planxit autem David,1450-01-01,1521-01-01,Planxit autem David,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Plus níestes ma maistresse,1450-01-01,1521-01-01,Plus níestes ma maistresse,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Plus nulz regretz,1450-01-01,1521-01-01,Plus nulz regretz,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Plusieurs regretz,1450-01-01,1521-01-01,Plusieurs regretz,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Quintus,Soprano,Tenor,,,,,,,,
Josquin Research Project (JRP),Pour souhaitter,1450-01-01,1521-01-01,Pour souhaitter,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Quintus,Sextus,Soprano,Tenor,,,,,,,
Josquin Research Project (JRP),Praeter rerum seriem,1450-01-01,1521-01-01,Praeter rerum seriem,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Alto,Tenor,Bass,,,,,,,,
Josquin Research Project (JRP),Prenez sur moi,1410-01-01,1497-01-01,Prenez sur moi,1410-01-01,1497-01-01,Ockeghem,Jean de,Chanson,False,Contratenor,Discant,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Presque transi,1410-01-01,1497-01-01,Presque transi,1410-01-01,1497-01-01,Ockeghem,Jean de,Virelai,False,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Proch dolor,1450-01-01,1521-01-01,Proch dolor,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Puer natus est nobis Ö Haec dies,1480-01-01,1541-01-01,Puer natus est nobis Ö Haec dies,1480-01-01,1541-01-01,Mahu,Stephan,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Quíes mi vida preguntays,1459-01-01,1522-01-01,Quíes mi vida preguntays,1459-01-01,1522-01-01,Ockeghem,Jean de,Cancion,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Quaeramus cum pastoribus,1484-01-01,1550-01-01,Quaeramus cum pastoribus,1484-01-01,1550-01-01,Mouton,Jean,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Quam pulchra es,1410-01-01,1497-01-01,Quam pulchra es,1410-01-01,1497-01-01,Moulu,Pierre,Motet,False,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Quant de vous seul,1450-01-01,1521-01-01,Quant de vous seul,1450-01-01,1521-01-01,Ockeghem,Jean de,Rondeau,False,Bass,Superius,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Quant je vous voye,1450-01-01,1521-01-01,Quant je vous voye,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Superius,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Que vous ma dame,1410-01-01,1497-01-01,Que vous ma dame,1410-01-01,1497-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Qui belles amours,1450-01-01,1521-01-01,Qui belles amours,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Qui edunt me,1450-01-01,1521-01-01,Qui edunt me,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Bass,Tenor,,,,,,,,,,,
Josquin Research Project (JRP),Qui habitat in adiutorio Altissimi,1450-01-01,1521-01-01,Qui habitat in adiutorio Altissimi,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Qui habitat in adiutorio Altissimi,1450-01-01,1521-01-01,Qui habitat in adiutorio Altissimi,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Qui velatus,1450-01-01,1521-01-01,Qui velatus,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Recordare virgo mater,1450-01-01,1521-01-01,Recordare virgo mater,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Alto,Soprano,,,,,,,,,,,
Josquin Research Project (JRP),Regina caeli letare,1450-01-01,1521-01-01,Regina caeli letare,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Regina caeli letare,1450-01-01,1521-01-01,Regina caeli letare,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Baritone,Soprano,Alto,Tenor,Bass,,,,,,,,
Josquin Research Project (JRP),Regina caeli letare; Resurrexit sicut dixit,1450-01-01,1521-01-01,Regina caeli letare; Resurrexit sicut dixit,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Regretz sans fin,1450-01-01,1521-01-01,Regretz sans fin,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Quintus,Sextus,Soprano,Tenor,,,,,,,
Josquin Research Project (JRP),Requiem,1410-01-01,1497-01-01,Offertory,1410-01-01,1497-01-01,Ockeghem,Jean de,Requiem,True,Contrabassus,Contratenor,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Requiem,1410-01-01,1497-01-01,Introit,1410-01-01,1497-01-01,Ockeghem,Jean de,Requiem,True,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Requiem,1410-01-01,1497-01-01,Gradual ,1410-01-01,1497-01-01,Ockeghem,Jean de,Requiem,True,Contrabassus,Contratenor,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Requiem,1410-01-01,1497-01-01,Kyrie,1410-01-01,1497-01-01,Ockeghem,Jean de,Requiem,True,Contratenor,Superius,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Requiem,1410-01-01,1497-01-01,Tract,1410-01-01,1497-01-01,Ockeghem,Jean de,Requiem,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Responde mihi,1450-01-01,1521-01-01,Responde mihi,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Responsum acceperat Simeon,1450-01-01,1521-01-01,Responsum acceperat Simeon,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Sí'elle mí'amera/Petite camusette,1410-01-01,1497-01-01,Sí'elle mí'amera/Petite camusette,1410-01-01,1497-01-01,Ockeghem,Jean de,Rondeau,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),"Salva nos, Domine",1459-01-01,1522-01-01,"Salva nos, Domine",1459-01-01,1522-01-01,Mouton,Jean,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Salve crux arbor vitae,1457-01-01,1505-01-01,Salve crux arbor vitae,1457-01-01,1505-01-01,Obrecht,Jacob,Motet,False,Contratenor,Contratenor Bassus,Discant,Tenor,,,,,,,,,
Josquin Research Project (JRP),Salve regina,1410-01-01,1497-01-01,Salve regina,1410-01-01,1497-01-01,Ockeghem,Jean de,Motet,True,Contratenor,Contratenor Bassus,Superius,Tenor,,,,,,,,,
Josquin Research Project (JRP),Salve regina,1480-01-01,1532-01-01,Salve regina,1480-01-01,1532-01-01,Verdelot,Philippe,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Salve regina,1450-01-01,1521-01-01,Salve regina,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Salve regina,1450-01-01,1521-01-01,Salve regina,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Sancta Maria virgo virginum,1480-01-01,1532-01-01,Sancta Maria virgo virginum,1480-01-01,1532-01-01,Verdelot,Philippe,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),"Sancta mater, istud agas",1470-01-01,1528-01-01,"Sancta mater, istud agas",1470-01-01,1528-01-01,Peñalosa,Francisco,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),"Sancta trinitas, unus Deus",1470-01-01,1512-01-01,"Sancta trinitas, unus Deus",1470-01-01,1512-01-01,Févin,Antoine de,Motet,True,Bass,Contratenor,Discantus,Sextus,Tenor,,,,,,,,
Josquin Research Project (JRP),Sancti Dei omnes,1459-01-01,1522-01-01,Sancti Dei omnes,1459-01-01,1522-01-01,Mouton,Jean,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Scaramella va alla guerra,1450-01-01,1521-01-01,Scaramella va alla guerra,1450-01-01,1521-01-01,,Josquin Des Prez,Unknown,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Scriptum est enim,1450-01-01,1521-01-01,Scriptum est enim,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,False,Soprano,,,,,,,,,,,,
Josquin Research Project (JRP),Se congié prens,1450-01-01,1521-01-01,Se congié prens,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Se congié prens,1450-01-01,1521-01-01,Se congié prens,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Quintus,Sextus,Soprano,Tenor,,,,,,,
Josquin Research Project (JRP),Se vostre cuer eslongne,1410-01-01,1497-01-01,Se vostre cuer eslongne,1410-01-01,1497-01-01,Ockeghem,Jean de,Rondeau,False,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Seculuta nostrum et illuminatio vultus tui,1450-01-01,1521-01-01,Seculuta nostrum et illuminatio vultus tui,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Si dormiero,1452-01-01,1518-01-01,Si dormiero,1452-01-01,1518-01-01,La Rue,Pierre de,Motet,True,Contratenor,Soprano,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Si j'eusse Marion,1450-01-01,1521-01-01,Si j'eusse Marion,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Soprano,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Si jíay perdu mon amy,1450-01-01,1521-01-01,Si jíay perdu mon amy,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Superius,Tenor,,,,,,,,,,
Josquin Research Project (JRP),Si jíay perdu mon amy,1450-01-01,1521-01-01,Si jíay perdu mon amy,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Si vous níavez,1500-01-01,1525-01-01,Si vous níavez,1500-01-01,1525-01-01,Le Brung,Jean,Chanson,False,Bass,Contratenor,Quintus,Sextus,Soprano,Tenor,,,,,,,
Josquin Research Project (JRP),Sic Deus dilexit mundum,1450-01-01,1521-01-01,Sic Deus dilexit mundum,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Stabat mater,1450-01-01,1521-01-01,Stabat mater,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Stetit autem Salomon,1450-01-01,1521-01-01,Stetit autem Salomon,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Tant fuz gentement resjouy,1410-01-01,1497-01-01,Tant fuz gentement resjouy,1410-01-01,1497-01-01,Ockeghem,Jean de,Virelai,False,Contratenor,Discantus,Tenor,,,,,,,,,,
Josquin Research Project (JRP),"Tant vous aimme, bergeronette",1450-01-01,1521-01-01,"Tant vous aimme, bergeronette",1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Te Deum laudamus,1450-01-01,1521-01-01,Te Deum laudamus,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Te Deum laudamus,1450-01-01,1521-01-01,Te Deum laudamus,1450-01-01,1521-01-01,,Josquin Des Prez,Motet,True,Alto,Bassus,Discantus,Tenor,,,,,,,,,
Josquin Research Project (JRP),Tenez moy en vos bras,1450-01-01,1521-01-01,Tenez moy en vos bras,1450-01-01,1521-01-01,,Josquin Des Prez,Chanson,False,Bass,Contratenor,Quintus,Sextus,Soprano,Tenor,,,,,,,
Josquin Research Project (JRP),Textless piece 3,1450-01-01,1521-01-01,Textless piece 3,1450-01-01,1521-01-01,,Josquin Des Prez,Unknown,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
Josquin Research Project (JRP),Textless piece 4,1450-01-01,1521-01-01,Textless piece 4,1450-01-01,1521-01-01,,Josquin Des Prez,Unknown,False,Soprano,Alto,Tenor,Bass,,,,,,,,,
